,country,senti_bert,senti_bert_averageN,senti_bert_quan25,senti_bert_quan75,senti_bert_std_trend,senti_bert_std_trend_fitted_normal,senti_bert_std_trend_fitted_normal+ci,senti_bert_std_trend_fitted_normal-ci,tweet_date
1773,BGR,65.17394318,748.9144737,50.3125,84.2,-0.644670419,-0.013562091,-0.027339054,-0.008179173,2020-4-11
1774,BGR,67.44270433,748.9144737,54.81,85.6925,-0.704901119,-0.012085783,-0.024159916,-0.007513683,2020-4-12
1775,BGR,62.81364296,748.9144737,48.34,81.35,-0.634534192,-0.010856166,-0.021427753,-0.00697649,2020-4-13
1776,BGR,64.88935317,748.9144737,52,82.21,-0.45820671,-0.009832019,-0.019079722,-0.006542862,2020-4-14
1777,BGR,66.75039752,748.9144737,54.76,83.48,-0.288863424,-0.008979006,-0.017061816,-0.006192831,2020-4-15
1778,BGR,66.73099154,748.9144737,55.7,83.55,-0.141776296,-0.008268533,-0.015327619,-0.005910281,2020-4-16
1779,BGR,67.0361025,748.9144737,54.285,85.02,0.056120475,-0.007676779,-0.013837244,-0.005682204,2020-4-17
1780,BGR,66.76864151,748.9144737,54.15,83.455,0.209294978,-0.007183908,-0.01255641,-0.005498096,2020-4-18
1781,BGR,66.0709571,748.9144737,54.02,83.31,0.207436465,-0.006773396,-0.011455656,-0.005349482,2020-4-19
1782,BGR,66.23758962,748.9144737,52.61,84.31,0.090224169,-0.00643148,-0.010509664,-0.005229519,2020-4-20
1783,BGR,67.60331683,748.9144737,56.94,83.7475,-0.0355957,-0.006146699,-0.009696675,-0.005132684,2020-4-21
1784,BGR,66.28295062,748.9144737,53.305,83.6325,-0.065055629,-0.005909505,-0.008997989,-0.005054517,2020-4-22
1785,BGR,65.95003352,748.9144737,52.84,83.64,-0.090444816,-0.005711945,-0.008397536,-0.004991419,2020-4-23
1786,BGR,64.22711268,748.9144737,49.5475,82.63,-0.145474591,-0.005547398,-0.007881504,-0.004940486,2020-4-24
1787,BGR,67.92613006,748.9144737,57.8025,84.5575,-0.165306208,-0.005410347,-0.007438024,-0.004899372,2020-4-25
1788,BGR,65.71659359,748.9144737,55.14,81.43,-0.086470787,-0.005296197,-0.007056896,-0.004866184,2020-4-26
1789,BGR,66.25769526,748.9144737,53.25,83.99,-0.029984762,-0.005201122,-0.006729353,-0.004839395,2020-4-27
1790,BGR,65.69943226,748.9144737,53.215,83.3,-0.062900375,-0.005121934,-0.006447862,-0.00481777,2020-4-28
1791,BGR,68.00873817,748.9144737,56.93,84.59,-0.103089116,-0.005055978,-0.006205947,-0.004800314,2020-4-29
1792,BGR,66.3631203,748.9144737,54.87,82.31,-0.093282066,-0.005001043,-0.005998044,-0.004786224,2020-4-30
1793,BGR,63.85520396,748.9144737,46.73,83.04,-0.099537837,-0.004955288,-0.005819372,-0.00477485,2020-5-1
1794,BGR,67.2954798,748.9144737,55.2325,83.8,-0.128352102,-0.004917179,-0.00566582,-0.004765668,2020-5-2
1795,BGR,66.77095368,748.9144737,54.5425,82.855,-0.12596417,-0.004885438,-0.005533857,-0.004758257,2020-5-3
1796,BGR,65.67045061,748.9144737,50.56,83.68,-0.027346899,-0.004859,-0.005420448,-0.004752274,2020-5-4
1797,BGR,65.46156863,748.9144737,52.755,83.4375,0.118982643,-0.004836981,-0.005322983,-0.004747445,2020-5-5
1798,BGR,67.27788873,748.9144737,54.27,85.67,0.139767736,-0.00481864,-0.005239222,-0.004743547,2020-5-6
1799,BGR,66.89850592,748.9144737,52.89,84.4425,0.145232241,-0.004803365,-0.005167237,-0.0047404,2020-5-7
1800,BGR,69.10366288,748.9144737,57.93,86.86,0.190809191,-0.004790642,-0.005105373,-0.00473786,2020-5-8
1801,BGR,63.56335907,748.9144737,48.28,81.8,0.266607403,-0.004780045,-0.005052207,-0.00473581,2020-5-9
1802,BGR,68.04077863,748.9144737,58.085,83.69,0.300346838,-0.004771219,-0.005006516,-0.004734155,2020-5-10
1803,BGR,65.97807789,748.9144737,50.7125,83.8825,0.301397127,-0.004763867,-0.004967249,-0.004732819,2020-5-11
1804,BGR,66.79132394,748.9144737,53.43,84.8125,0.271669584,-0.004757745,-0.004933502,-0.004731741,2020-5-12
1805,BGR,67.03820728,748.9144737,53.7925,85.045,0.265993947,-0.004752645,-0.0049045,-0.00473087,2020-5-13
1806,BGR,68.34169059,748.9144737,57.2,83.445,0.184066348,-0.004748397,-0.004879576,-0.004730167,2020-5-14
1807,BGR,65.64332867,748.9144737,52.6,82.165,0.054806965,-0.004744859,-0.004858156,-0.0047296,2020-5-15
1808,BGR,65.91760174,748.9144737,51.6175,83.48,-0.123263325,-0.004741913,-0.004839748,-0.004729142,2020-5-16
1809,BGR,66.48171344,748.9144737,55.79,83.23,-0.292179771,-0.004739458,-0.004823928,-0.004728773,2020-5-17
1810,BGR,65.79352941,748.9144737,52.79,82.095,-0.407365385,-0.004737414,-0.004810332,-0.004728474,2020-5-18
1811,BGR,63.79840517,748.9144737,48.995,81.3125,-0.432368385,-0.004735712,-0.004798647,-0.004728234,2020-5-19
1812,BGR,65.76308131,748.9144737,52.35,82.56,-0.392788531,-0.004734294,-0.004788606,-0.004728039,2020-5-20
1813,BGR,66.25761118,748.9144737,54.615,83.855,-0.297893989,-0.004733112,-0.004779976,-0.004727882,2020-5-21
1814,BGR,66.3696519,748.9144737,52.98,82.795,-0.170480789,-0.004732129,-0.004772559,-0.004727756,2020-5-22
1815,BGR,66.62844094,748.9144737,52.975,82.5,-0.020840063,-0.004731309,-0.004766185,-0.004727653,2020-5-23
1816,BGR,67.81397341,748.9144737,56.64,83.91,0.095142331,-0.004730627,-0.004760708,-0.004727571,2020-5-24
1817,BGR,65.89806069,748.9144737,52.79,82.4475,0.147056003,-0.004730058,-0.004756,-0.004727504,2020-5-25
1818,BGR,65.66938776,748.9144737,53.415,80.865,0.137227234,,,,2020-5-26
1819,BGR,66.42883721,748.9144737,53.66,83.06,0.043685781,,,,2020-5-27
1820,BGR,66.31719677,748.9144737,52.11,84.1875,-0.065177871,,,,2020-5-28
1821,BGR,67.3037973,748.9144737,54.145,83.88,-0.179668502,,,,2020-5-29
1822,BGR,66.19581749,748.9144737,53.33,82.4,-0.297416774,,,,2020-5-30
1823,BGR,66.34623865,748.9144737,54.715,83.095,-0.41869851,,,,2020-5-31
1824,BHR,71.32275875,5066.736842,60.9625,88.1475,0.36296977,,,,2020-1-1
1825,BHR,69.38412509,5066.736842,57.7375,87.05,0.038476623,,,,2020-1-2
1826,BHR,68.89852023,5066.736842,57.05,86.655,-0.27236297,,,,2020-1-3
1827,BHR,69.20865449,5066.736842,58.26,86.13,-0.569750388,,,,2020-1-4
1828,BHR,68.45178741,5066.736842,56.2075,86.13,-0.848030185,,,,2020-1-5
1829,BHR,68.28358083,5066.736842,56.415,85.7325,-1.061231631,,,,2020-1-6
1830,BHR,68.34389393,5066.736842,55.78,86.17,-0.980308846,,,,2020-1-7
1831,BHR,68.72943641,5066.736842,57.475,86.345,-0.770727376,,,,2020-1-8
1832,BHR,69.65125399,5066.736842,58.305,86.905,-0.537495492,,,,2020-1-9
1833,BHR,69.5168624,5066.736842,58.665,86.84,-0.268834949,,,,2020-1-10
1834,BHR,70.19020943,5066.736842,58.9075,87.8525,0.004182427,,,,2020-1-11
1835,BHR,68.66579323,5066.736842,55.82,87.38,0.192313898,,,,2020-1-12
1836,BHR,69.80659454,5066.736842,58.8075,87.0225,0.189044442,,,,2020-1-13
1837,BHR,69.79713995,5066.736842,58.75,86.7,0.007739358,,,,2020-1-14
1838,BHR,69.70828055,5066.736842,58.67,87.22,-0.207357685,,,,2020-1-15
1839,BHR,69.75686338,5066.736842,58.885,86.97,-0.293045474,,,,2020-1-16
1840,BHR,68.45666502,5066.736842,57.43,86.62,-0.336110533,,,,2020-1-17
1841,BHR,68.06787424,5066.736842,56.02,86.29,-0.423683542,,,,2020-1-18
1842,BHR,69.96228875,5066.736842,59.44,86.87,-0.516128485,,,,2020-1-19
1843,BHR,69.83534864,5066.736842,59.1925,86.67,-0.532533877,,,,2020-1-20
1844,BHR,69.01908542,5066.736842,56.7075,87.0775,-0.514475385,,,,2020-1-21
1845,BHR,68.6031179,5066.736842,56.86,86.205,-0.62413982,,,,2020-1-22
1846,BHR,69.2251446,5066.736842,57.335,86.84,-0.865708994,,,,2020-1-23
1847,BHR,69.03155299,5066.736842,56.4275,87.4725,-1.009651145,,,,2020-1-24
1848,BHR,68.05482078,5066.736842,54.47,85.9175,-0.984247681,,,,2020-1-25
1849,BHR,68.26595223,5066.736842,55.96,85.76,-0.910010148,,,,2020-1-26
1850,BHR,69.28230164,5066.736842,58.32,86.605,-0.861387822,,,,2020-1-27
1851,BHR,69.72630582,5066.736842,58.97,86.76,-0.746938289,,,,2020-1-28
1852,BHR,68.84204172,5066.736842,57.47,86.3375,-0.545201964,,,,2020-1-29
1853,BHR,68.66091467,5066.736842,55.6,86.77,-0.358111858,,,,2020-1-30
1854,BHR,69.96667018,5066.736842,58.885,87.325,-0.276149418,,,,2020-1-31
1855,BHR,69.04686665,5066.736842,57.85,86.73,-0.265846243,,,,2020-2-1
1856,BHR,69.52026533,5066.736842,58.085,86.53,-0.276425409,,,,2020-2-2
1857,BHR,69.49326409,5066.736842,57.71,87.16,-0.330269656,,,,2020-2-3
1858,BHR,69.42764347,5066.736842,57.79,87.24,-0.480758951,,,,2020-2-4
1859,BHR,68.08684078,5066.736842,54.48,86.535,-0.63031888,,,,2020-2-5
1860,BHR,69.28732138,5066.736842,58.43,86.62,-0.738411307,,,,2020-2-6
1861,BHR,69.30168262,5066.736842,57.4475,87.3775,-0.852442184,,,,2020-2-7
1862,BHR,68.57684791,5066.736842,56.48,86.385,-0.963935488,,,,2020-2-8
1863,BHR,69.25468446,5066.736842,58.22,86.655,-1.019142168,,,,2020-2-9
1864,BHR,68.24588019,5066.736842,55.75,86.29,-0.961778039,,,,2020-2-10
1865,BHR,68.71188664,5066.736842,55.5975,86.655,-0.826011032,,,,2020-2-11
1866,BHR,67.84620605,5066.736842,54.345,85.9,-0.736169986,,,,2020-2-12
1867,BHR,69.8233152,5066.736842,58.25,86.78,-0.653676544,,,,2020-2-13
1868,BHR,70.93579075,5066.736842,60.0125,88.5325,-0.500874666,,,,2020-2-14
1869,BHR,68.15742263,5066.736842,57.1175,85.6675,-0.322248913,,,,2020-2-15
1870,BHR,69.12476181,5066.736842,57.3525,86.475,-0.225231357,,,,2020-2-16
1871,BHR,69.17224216,5066.736842,57.37,86.74,-0.222268614,,,,2020-2-17
1872,BHR,69.80500491,5066.736842,59.57,86.19,-0.27533499,,,,2020-2-18
1873,BHR,68.52923077,5066.736842,56.9825,85.96,-0.352729314,,,,2020-2-19
1874,BHR,69.94760399,5066.736842,58.81,86.95,-0.51393695,,,,2020-2-20
1875,BHR,69.69052568,5066.736842,58.72,86.8425,-0.74582684,,,,2020-2-21
1876,BHR,68.0741767,5066.736842,55.655,86.01,-0.994096391,,,,2020-2-22
1877,BHR,68.62841459,5066.736842,56.875,86.36,-1.200684151,,,,2020-2-23
1878,BHR,68.60328087,5066.736842,56.275,86.295,-1.370584236,,,,2020-2-24
1879,BHR,68.07941962,5066.736842,56.12,85.53,-1.419567876,,,,2020-2-25
1880,BHR,68.29194725,5066.736842,56.545,85.47,-1.360090583,,,,2020-2-26
1881,BHR,68.09278486,5066.736842,55.805,85.8975,-1.24630363,,,,2020-2-27
1882,BHR,69.50965641,5066.736842,58.5725,86.775,-1.125104287,,,,2020-2-28
1883,BHR,68.87141152,5066.736842,56.985,86.25,-1.028256081,,,,2020-2-29
1884,BHR,69.25891117,5066.736842,58.9,86.39,-0.947438072,,,,2020-3-1
1885,BHR,69.2473454,5066.736842,58.01,86.61,-0.891629903,,,,2020-3-2
1886,BHR,67.96434833,5066.736842,55.505,85.805,-0.886873908,,,,2020-3-3
1887,BHR,68.53304512,5066.736842,54.975,87.245,-0.883002399,,,,2020-3-4
1888,BHR,68.77985224,5066.736842,56.77,85.87,-0.848302543,,,,2020-3-5
1889,BHR,69.32130519,5066.736842,57.295,87.44,-0.84206353,,,,2020-3-6
1890,BHR,69.25006057,5066.736842,57.4525,86.55,-0.861336523,,,,2020-3-7
1891,BHR,69.79551328,5066.736842,58.0575,87.47,-0.903528291,,,,2020-3-8
1892,BHR,68.27670394,5066.736842,55.755,85.975,-0.947883461,,,,2020-3-9
1893,BHR,68.09682659,5066.736842,55.59,85.43,-1.081861169,,,,2020-3-10
1894,BHR,68.14373153,5066.736842,55.645,86.34,-1.263396018,,,,2020-3-11
1895,BHR,69.53302059,5066.736842,57.53,86.81,-1.408783651,,,,2020-3-12
1896,BHR,68.03212275,5066.736842,54.93,86.11,-1.432491106,-1.419932371,-1.419932371,-1.419932371,2020-3-13
1897,BHR,68.76926912,5066.736842,56.035,86.025,-1.395157977,-1.365819918,-1.36825215,-1.363387687,2020-3-14
1898,BHR,68.32338249,5066.736842,56.97,85.82,-1.364984565,-1.311707465,-1.316571928,-1.306843003,2020-3-15
1899,BHR,68.48320283,5066.736842,56.015,86.31,-1.322361439,-1.257595012,-1.264891706,-1.250298319,2020-3-16
1900,BHR,68.73187202,5066.736842,56.97,86.04,-1.170583228,-1.203482559,-1.213211484,-1.193753634,2020-3-17
1901,BHR,68.48039392,5066.736842,56.28,86,-0.993233302,-1.149370106,-1.161531263,-1.13720895,2020-3-18
1902,BHR,68.81986111,5066.736842,57.375,86.0925,-0.883008985,-1.095257653,-1.109851041,-1.080664266,2020-3-19
1903,BHR,69.51511236,5066.736842,58.4175,86.9325,-0.867009693,-1.0411452,-1.058170819,-1.024119581,2020-3-20
1904,BHR,69.22972529,5066.736842,58.535,86.365,-0.873482505,-0.987032747,-1.006490598,-0.967574897,2020-3-21
1905,BHR,68.6846708,5066.736842,56.745,85.94,-0.801043872,-0.932920294,-0.954810376,-0.911030213,2020-3-22
1906,BHR,68.68520253,5066.736842,57.47,85.7175,-0.700993326,-0.878807841,-0.903130154,-0.854485529,2020-3-23
1907,BHR,68.29963612,5066.736842,56.32,85.5025,-0.650030387,-0.824695388,-0.851449932,-0.797940844,2020-3-24
1908,BHR,69.60726552,5066.736842,59.25,86.2925,-0.609591023,-0.770582935,-0.799769711,-0.74139616,2020-3-25
1909,BHR,69.73058824,5066.736842,59.0725,86.48,-0.515685543,-0.716470482,-0.748089489,-0.684851476,2020-3-26
1910,BHR,69.26206586,5066.736842,57.555,86.81,-0.383737288,-0.662358029,-0.696409267,-0.628306792,2020-3-27
1911,BHR,68.62742647,5066.736842,57.0975,86.075,-0.257924963,-0.608245576,-0.644729045,-0.571762107,2020-3-28
1912,BHR,69.44847431,5066.736842,59.51,86.505,-0.211568761,-0.554133123,-0.593048824,-0.515217423,2020-3-29
1913,BHR,69.32224301,5066.736842,58.095,86.265,-0.160131204,-0.50002067,-0.541368602,-0.458672739,2020-3-30
1914,BHR,69.80671585,5066.736842,59.52,86.53,-0.039888792,-0.445908217,-0.48968838,-0.402128054,2020-3-31
1915,BHR,69.55591421,5066.736842,59.9125,85.775,0.096767594,-0.391795764,-0.438008159,-0.34558337,2020-4-1
1916,BHR,69.46013098,5066.736842,59.14,86.05,0.183147139,-0.337683311,-0.386327937,-0.289038686,2020-4-2
1917,BHR,69.86764773,5066.736842,59.03,86.31,0.226595847,-0.283570858,-0.334647715,-0.232494002,2020-4-3
1918,BHR,69.25650211,5066.736842,57.4875,86.3575,0.278941126,-0.229458405,-0.282967493,-0.175949317,2020-4-4
1919,BHR,70.03169368,5066.736842,60.1925,86.3775,0.343003298,-0.175345952,-0.231287272,-0.119404633,2020-4-5
1920,BHR,69.76859036,5066.736842,58.41,86.83,0.245739789,-0.121233499,-0.17960705,-0.062859949,2020-4-6
1921,BHR,69.39115985,5066.736842,58.1,86.19,-0.005959551,-0.067121046,-0.127926828,-0.006315265,2020-4-7
1922,BHR,70.59948479,5066.736842,59.735,87.325,-0.220049587,-0.013008593,-0.076246606,0.05022942,2020-4-8
1923,BHR,68.45549331,5066.736842,56.6,85.6425,-0.319806709,0.04110386,-0.024566385,0.106774104,2020-4-9
1924,BHR,68.30766061,5066.736842,55.85,86.24,-0.380280407,0.095216313,0.027113837,0.163318788,2020-4-10
1925,BHR,68.9513962,5066.736842,57.8575,85.7725,-0.450453417,0.149328766,0.078794059,0.219863473,2020-4-11
1926,BHR,69.85432718,5066.736842,59.42,85.8725,-0.475558372,0.203441219,0.13047428,0.276408157,2020-4-12
1927,BHR,69.65312973,5066.736842,59.09,86.41,-0.374748661,0.257553672,0.182154502,0.332952841,2020-4-13
1928,BHR,68.76214581,5066.736842,56.5725,86.2325,-0.242511955,0.311666125,0.233834724,0.389497525,2020-4-14
1929,BHR,69.01042744,5066.736842,57.55,86.18,-0.211021491,0.365778578,0.285514946,0.44604221,2020-4-15
1930,BHR,69.31692195,5066.736842,58.41,86.05,-0.195838829,0.419891031,0.337195167,0.502586894,2020-4-16
1931,BHR,70.5908013,5066.736842,60.7375,87.19,-0.099074691,0.474003484,0.388875389,0.559131578,2020-4-17
1932,BHR,68.81772267,5066.736842,56.64,86.39,0.073497197,0.528115937,0.440555611,0.615676263,2020-4-18
1933,BHR,69.32707337,5066.736842,57.18,86.745,0.372797997,0.58222839,0.492235832,0.672220947,2020-4-19
1934,BHR,70.26463093,5066.736842,59.9,87.34,0.852951812,0.636340843,0.543916054,0.728765631,2020-4-20
1935,BHR,68.95278579,5066.736842,56.42,87.17,1.378217884,0.690453296,0.595596276,0.785310315,2020-4-21
1936,BHR,70.38411667,5066.736842,59.48,87.1875,1.796437192,0.744565749,0.647276498,0.841855,2020-4-22
1937,BHR,73.42065656,5066.736842,64.91,88.09,2.00022381,0.798678202,0.698956719,0.898399684,2020-4-23
1938,BHR,72.24319747,5066.736842,63.415,88.19,2.078536837,0.852790655,0.750636941,0.954944368,2020-4-24
1939,BHR,70.56214912,5066.736842,59.96,86.74,2.028692415,0.906903108,0.802317163,1.011489052,2020-4-25
1940,BHR,69.1638012,5066.736842,56.8575,86.96,1.717633577,0.961015561,0.853997385,1.068033737,2020-4-26
1941,BHR,70.47567314,5066.736842,60.375,86.685,1.16599052,1.015128014,0.905677606,1.124578421,2020-4-27
1942,BHR,69.9756341,5066.736842,58.59,86.6725,0.673071283,1.069240467,0.957357828,1.181123105,2020-4-28
1943,BHR,69.9409993,5066.736842,58.845,86.79,0.387341241,1.12335292,1.00903805,1.23766779,2020-4-29
1944,BHR,69.38430891,5066.736842,57.5925,86.6375,0.277153152,1.177465373,1.060718271,1.294212474,2020-4-30
1945,BHR,69.67910351,5066.736842,58.5225,86.7375,0.21497209,1.231577826,1.112398493,1.350757158,2020-5-1
1946,BHR,69.41799914,5066.736842,58.4925,86.4825,0.224092493,1.285690279,1.164078715,1.407301842,2020-5-2
1947,BHR,69.78689306,5066.736842,59.36,86.7,0.324440751,1.339802732,1.215758937,1.463846527,2020-5-3
1948,BHR,69.64174814,5066.736842,58.705,86.505,0.522653871,1.393915185,1.267439158,1.520391211,2020-5-4
1949,BHR,70.28095779,5066.736842,59.86,86.7775,0.733011471,1.448027638,1.31911938,1.576935895,2020-5-5
1950,BHR,69.37317712,5066.736842,58.25,85.91,0.860768429,1.502140091,1.370799602,1.633480579,2020-5-6
1951,BHR,70.15355632,5066.736842,59.905,86.4025,0.898319671,1.556252544,1.422479824,1.690025264,2020-5-7
1952,BHR,71.00275811,5066.736842,60.5,87.19,0.930985964,1.610364997,1.474160045,1.746569948,2020-5-8
1953,BHR,70.41563777,5066.736842,60.05,86.75,1.038280637,1.66447745,1.525840267,1.803114632,2020-5-9
1954,BHR,69.98611123,5066.736842,60.35,86.32,1.236893993,1.718589903,1.577520489,1.859659317,2020-5-10
1955,BHR,69.83638324,5066.736842,59.555,86.31,1.446139774,1.772702356,1.62920071,1.916204001,2020-5-11
1956,BHR,70.52101186,5066.736842,60.11,87.2925,1.632971187,1.826814809,1.680880932,1.972748685,2020-5-12
1957,BHR,70.79353846,5066.736842,61.44,86.735,1.830492974,1.880927262,1.732561154,2.029293369,2020-5-13
1958,BHR,71.3274709,5066.736842,62.16,87.19,1.958725925,1.935039715,1.784241376,2.085838054,2020-5-14
1959,BHR,70.67451134,5066.736842,60.66,87.345,2.023676162,1.989152168,1.835921597,2.142382738,2020-5-15
1960,BHR,71.71349909,5066.736842,62.35,88.13,2.089607393,2.043264621,1.887601819,2.198927422,2020-5-16
1961,BHR,70.62666402,5066.736842,60.4025,86.7375,2.181120997,2.097377074,1.939282041,2.255472106,2020-5-17
1962,BHR,70.57555533,5066.736842,61.46,85.99,2.257584363,2.151489527,1.990962263,2.312016791,2020-5-18
1963,BHR,71.27355731,5066.736842,61.73,87.27,2.372064316,2.20560198,2.042642484,2.368561475,2020-5-19
1964,BHR,71.4600705,5066.736842,61.99,86.89,2.633995257,2.259714433,2.094322706,2.425106159,2020-5-20
1965,BHR,70.85568235,5066.736842,61.28,86.45,3.058344792,2.313826886,2.146002928,2.481650844,2020-5-21
1966,BHR,70.72156256,5066.736842,60.855,86.545,3.382683459,2.367939339,2.197683149,2.538195528,2020-5-22
1967,BHR,72.74437359,5066.736842,63.99,88.02,3.454695403,2.422051792,2.249363371,2.594740212,2020-5-23
1968,BHR,74.45692513,5066.736842,66.665,88.895,3.344090435,2.476164245,2.301043593,2.651284896,2020-5-24
1969,BHR,72.08542923,5066.736842,62.7325,87.71,3.119473659,2.530276698,2.352723815,2.707829581,2020-5-25
1970,BHR,70.51312931,5066.736842,60.5425,86.3,2.662413028,,,,2020-5-26
1971,BHR,70.03488517,5066.736842,59.3675,86.5025,1.746076823,,,,2020-5-27
1972,BHR,70.137135,5066.736842,59.58,86.45,0.754548934,,,,2020-5-28
1973,BHR,68.89341179,5066.736842,57.3,86.71,-0.24482986,,,,2020-5-29
1974,BHR,69.56112755,5066.736842,60.1275,86.1575,-1.251226688,,,,2020-5-30
1975,BHR,69.06523887,5066.736842,58.145,86.055,-2.273138879,,,,2020-5-31
1976,BIH,68.87253363,1619.625,57.4925,85.5275,0.920945488,,,,2020-1-1
1977,BIH,64.45092506,1619.625,52.9425,79.9075,0.736087308,,,,2020-1-2
1978,BIH,63.65731061,1619.625,52.1775,79.165,0.579324173,,,,2020-1-3
1979,BIH,65.23204593,1619.625,53.17,80.87,0.440240737,,,,2020-1-4
1980,BIH,64.53003578,1619.625,52.185,80.4725,0.312254074,,,,2020-1-5
1981,BIH,66.20537146,1619.625,56.095,81.41,0.258920866,,,,2020-1-6
1982,BIH,65.52004453,1619.625,53.885,80.9775,0.507943009,,,,2020-1-7
1983,BIH,65.81481976,1619.625,54.7025,81.215,0.822071379,,,,2020-1-8
1984,BIH,65.6852317,1619.625,54.5,80.81,1.091228809,,,,2020-1-9
1985,BIH,66.20470375,1619.625,55.2775,81.065,1.235235618,,,,2020-1-10
1986,BIH,67.1768841,1619.625,56.365,81.47,1.21847224,,,,2020-1-11
1987,BIH,66.3860143,1619.625,55.415,81.48,1.056859977,,,,2020-1-12
1988,BIH,66.685375,1619.625,55.0275,81.785,0.755830367,,,,2020-1-13
1989,BIH,64.49982265,1619.625,51.2925,80.995,0.429820573,,,,2020-1-14
1990,BIH,65.07484217,1619.625,53.9625,80.85,0.201170399,,,,2020-1-15
1991,BIH,64.12413517,1619.625,52.1875,79.01,0.10441535,,,,2020-1-16
1992,BIH,64.59838245,1619.625,51.96,80.18,0.124390453,,,,2020-1-17
1993,BIH,66.16039895,1619.625,54.92,81.23,0.181898693,,,,2020-1-18
1994,BIH,65.28604683,1619.625,54.51,80.7375,0.182910082,,,,2020-1-19
1995,BIH,65.95773656,1619.625,53.73,80.82,0.137787174,,,,2020-1-20
1996,BIH,65.09908397,1619.625,53.33,79.6875,0.052684712,,,,2020-1-21
1997,BIH,63.89449811,1619.625,52.14,78.59,-0.126467612,,,,2020-1-22
1998,BIH,64.36693939,1619.625,51.91,80.3925,-0.380677872,,,,2020-1-23
1999,BIH,65.52616195,1619.625,53.73,80.72,-0.604681061,,,,2020-1-24
2000,BIH,64.27421746,1619.625,52.96,79.685,-0.680465381,,,,2020-1-25
2001,BIH,63.02143325,1619.625,49.2125,80.03,-0.653726075,,,,2020-1-26
2002,BIH,63.82193448,1619.625,50.2675,80.7875,-0.634581483,,,,2020-1-27
2003,BIH,65.39996318,1619.625,53.7425,81.465,-0.595549686,,,,2020-1-28
2004,BIH,64.70990091,1619.625,53.24,80.51,-0.441353823,,,,2020-1-29
2005,BIH,64.59948588,1619.625,53.57,80,-0.206656559,,,,2020-1-30
2006,BIH,64.86727104,1619.625,53.1275,80.215,0.014113937,,,,2020-1-31
2007,BIH,65.02172435,1619.625,54.14,79.26,0.169831702,,,,2020-2-1
2008,BIH,64.91675274,1619.625,53.24,80.35,0.351737629,,,,2020-2-2
2009,BIH,66.36091387,1619.625,54.71,81.05,0.581879214,,,,2020-2-3
2010,BIH,65.56950032,1619.625,54.64,80.74,0.786365859,,,,2020-2-4
2011,BIH,65.74144594,1619.625,54.25,80.505,0.899457801,,,,2020-2-5
2012,BIH,66.4338751,1619.625,54.88,81.43,0.938983647,,,,2020-2-6
2013,BIH,66.52941974,1619.625,55.825,81.435,0.951529714,,,,2020-2-7
2014,BIH,65.73406532,1619.625,54.54,81.305,0.964175145,,,,2020-2-8
2015,BIH,65.67225986,1619.625,54.76,80.48,0.941491226,,,,2020-2-9
2016,BIH,65.92717219,1619.625,54.8325,80.795,0.937543432,,,,2020-2-10
2017,BIH,65.97838623,1619.625,55.33,80.65,0.957705766,,,,2020-2-11
2018,BIH,64.91744257,1619.625,54.0475,80.235,0.986886432,,,,2020-2-12
2019,BIH,66.89967593,1619.625,56.115,81.1425,1.001083027,,,,2020-2-13
2020,BIH,66.47739956,1619.625,56.58,81.18,1.011621054,,,,2020-2-14
2021,BIH,66.21316044,1619.625,55.86,80.4925,1.052416638,,,,2020-2-15
2022,BIH,66.0538564,1619.625,55.895,80.06,1.118832325,,,,2020-2-16
